Numer epoki,Czas[ms],Temp,Dystans,Sciezka
0,0,150.415,5487,<1 3 32 7 11 14 12 4 38 29 55 13 16 40 21 54 34 0 46 44 23 27 28 45 49 22 17 33 15 18 43 30 5 47 53 42 2 35 26 24 6 31 50 41 20 9 8 10 36 51 37 25 19 39 52 48 >
0,0,150.415,5422,<1 3 32 7 11 14 12 4 38 29 55 13 16 40 21 54 34 0 46 44 23 27 28 45 49 22 17 15 33 18 43 30 5 47 53 42 2 35 26 24 6 31 50 41 20 9 8 10 36 51 37 25 19 39 52 48 >
0,0,150.415,5408,<1 3 51 7 11 14 12 4 38 29 55 13 16 40 21 54 34 0 46 44 23 27 28 45 49 22 17 15 33 18 43 30 5 47 53 42 2 35 26 24 6 31 50 41 20 9 8 32 36 10 37 25 19 39 52 48 >
2,0,148.915,5391,<47 45 26 46 17 41 40 23 31 21 50 49 34 8 11 9 14 33 2 51 7 12 35 32 36 38 10 13 16 1 0 29 28 44 18 39 6 30 3 22 20 37 43 53 55 25 24 4 27 19 5 48 52 15 42 54 >
2,0,148.915,5263,<47 45 26 46 17 41 40 23 31 21 50 49 34 8 11 9 14 33 2 13 7 12 35 32 36 38 10 51 16 1 0 29 28 44 18 39 6 30 3 22 20 37 43 53 55 25 24 4 27 19 5 48 52 15 42 54 >
2,0,148.915,5161,<47 45 26 46 17 41 40 23 31 21 50 49 34 8 37 9 14 33 2 13 7 12 35 32 36 38 10 51 16 1 0 29 28 44 18 39 6 30 3 22 20 11 43 53 55 25 24 4 27 19 5 48 52 15 42 54 >
3,0,148.17,5008,<32 38 13 49 33 0 55 48 42 21 27 14 16 43 28 31 30 54 29 11 8 52 17 15 45 26 7 9 3 5 46 6 12 4 10 51 19 41 25 18 50 22 20 23 24 40 39 36 37 2 47 44 53 34 1 35 >
9,0,143.781,4994,<22 50 30 25 26 20 18 39 4 14 15 16 0 52 1 2 17 28 53 34 31 47 42 29 23 33 48 12 35 37 38 13 11 6 10 24 19 54 27 49 55 5 8 36 9 40 21 43 46 41 45 3 32 7 51 44 >
9,0,143.781,4913,<22 50 43 25 26 20 18 39 4 14 15 16 0 52 1 2 17 28 53 34 31 47 42 29 23 33 48 12 35 37 38 13 11 6 10 24 19 54 27 49 55 5 8 36 9 40 21 30 46 41 45 3 32 7 51 44 >
36,0,125.581,4830,<53 44 41 42 21 22 40 38 36 11 50 28 26 54 20 27 45 34 31 46 29 25 24 14 49 32 5 6 7 23 51 2 8 39 37 9 10 19 30 0 12 52 16 17 15 13 4 3 48 35 43 47 55 1 33 18 >
45,0,120.041,4758,<2 10 13 8 9 14 15 16 35 6 5 48 34 33 31 3 54 43 17 49 30 11 52 46 0 26 20 51 7 36 19 40 41 22 24 39 42 21 32 38 37 25 45 50 28 23 27 29 18 4 55 1 47 44 53 12 >
45,0,120.041,4756,<2 12 13 8 9 14 15 16 35 6 5 48 34 33 31 3 54 43 17 49 30 11 52 46 0 26 20 51 7 36 19 40 41 22 24 39 42 21 32 38 37 25 45 50 28 23 27 29 18 4 55 1 47 44 53 10 >
45,0,120.041,4695,<2 12 13 8 9 14 15 16 35 6 5 48 34 33 31 3 54 43 17 49 30 11 52 46 0 26 20 51 7 36 19 40 41 22 24 32 42 21 39 38 37 25 45 50 28 23 27 29 18 4 55 1 47 44 53 10 >
45,0,120.041,4686,<2 10 13 8 51 14 15 16 35 6 5 48 34 33 31 3 54 12 17 49 30 11 25 46 0 29 20 9 7 36 19 40 41 22 24 32 42 21 39 38 37 52 45 50 28 23 27 26 18 4 55 1 47 44 53 43 >
45,0,120.041,4665,<2 16 13 8 51 15 14 10 35 6 5 48 34 33 31 3 54 12 17 49 30 11 25 27 0 26 20 9 7 36 19 40 41 22 24 32 42 21 39 38 37 52 45 50 28 23 46 29 18 4 55 1 47 44 53 43 >
86,0,97.7411,4626,<31 29 52 19 20 37 9 39 14 17 30 15 26 46 1 16 11 8 38 13 4 35 0 12 18 2 34 51 32 5 6 7 27 10 36 49 44 28 43 53 22 50 23 42 41 21 45 25 3 48 33 24 40 54 47 55 >
92,0,94.8453,4534,<55 39 13 52 12 35 8 19 20 40 41 22 42 10 45 14 51 0 34 48 31 47 3 5 6 33 37 18 17 32 38 9 11 43 54 49 1 29 24 50 21 23 27 44 2 16 15 26 25 53 28 30 46 7 36 4 >
92,0,94.8453,4514,<55 39 9 52 12 35 8 19 20 40 41 22 42 10 45 2 33 0 34 48 31 47 3 5 6 51 29 18 17 32 38 13 11 43 54 49 1 37 24 50 21 23 27 44 14 16 15 26 25 53 28 30 46 7 36 4 >
92,0,94.8453,4510,<46 34 2 48 27 49 33 31 42 21 41 23 14 17 16 38 45 30 50 44 26 40 18 11 8 0 12 9 52 24 39 35 37 13 4 6 15 1 3 7 51 36 10 32 25 29 20 19 5 55 47 28 53 43 54 22 >
92,0,94.8453,4483,<46 34 2 48 27 49 33 31 42 21 41 23 14 17 16 38 45 30 50 44 26 40 18 11 8 0 12 9 52 24 39 35 32 13 4 6 15 1 3 7 51 36 10 37 25 29 20 19 5 55 47 28 53 43 54 22 >
106,0,88.4176,4473,<47 53 44 18 40 21 50 23 45 28 13 15 14 0 52 33 48 35 9 51 7 4 6 5 24 34 46 27 49 1 8 37 17 12 11 32 36 10 39 38 31 3 20 22 42 54 29 19 43 55 2 16 26 25 41 30 >
106,0,88.4176,4444,<47 53 44 18 40 21 50 23 45 24 13 15 14 0 52 33 48 35 9 51 7 4 6 5 28 34 46 27 49 1 8 37 17 12 11 32 36 10 39 38 31 3 20 22 42 54 29 19 43 55 2 16 26 25 41 30 >
111,0,86.2292,4443,<3 46 55 48 28 53 43 50 42 21 22 41 10 12 54 27 2 32 5 7 14 0 49 15 25 45 47 44 34 30 24 11 37 36 8 35 6 9 38 51 18 19 20 40 4 29 52 1 33 31 23 17 39 26 16 13 >
111,0,86.2292,4426,<3 46 55 23 28 53 43 50 42 21 22 41 10 12 54 27 2 29 5 7 14 0 49 15 25 45 47 44 34 30 24 11 37 36 8 35 6 9 38 51 18 19 20 40 4 32 52 1 33 31 48 17 39 26 16 13 >
111,0,86.2292,4361,<3 46 55 23 28 53 43 50 42 21 22 41 10 12 54 27 2 39 5 7 14 30 49 15 25 45 47 44 34 0 24 11 37 36 8 35 6 9 38 51 18 19 20 40 4 32 52 1 33 31 48 17 29 26 16 13 >
133,1,77.2258,4356,<55 48 6 4 14 8 49 33 52 30 46 29 21 44 28 17 12 39 32 51 37 7 36 9 5 3 0 35 24 38 11 16 34 2 31 47 43 27 41 22 18 26 42 25 40 19 20 50 54 45 53 1 13 10 15 23 >
133,1,77.2258,4347,<55 48 6 4 36 8 49 33 52 30 46 29 21 44 28 35 9 39 32 51 37 7 14 13 5 3 0 17 24 38 11 16 34 2 31 47 43 27 41 22 18 26 42 25 40 19 20 50 54 45 53 1 12 10 15 23 >
145,1,72.7175,4283,<55 2 16 15 17 30 13 51 0 33 36 19 10 39 11 54 23 21 41 22 50 46 32 25 24 40 18 7 4 6 9 14 38 20 37 8 35 5 52 26 12 27 43 53 49 29 44 28 45 31 47 34 42 1 3 48 >
163,1,66.4438,4236,<3 55 15 52 44 53 43 45 30 34 31 1 33 35 0 10 11 14 25 49 28 23 42 27 21 50 54 22 40 39 8 9 32 24 41 18 26 51 4 12 16 17 2 29 7 38 13 48 46 47 5 6 36 37 19 20 >
163,1,66.4438,4210,<3 55 15 52 54 53 43 45 30 34 31 47 33 0 2 10 11 26 25 49 28 23 42 27 21 50 44 22 40 39 37 9 32 24 41 18 14 51 4 7 16 17 35 29 12 38 13 48 46 1 5 6 36 8 19 20 >
163,1,66.4438,4205,<3 55 15 52 54 53 43 45 30 46 31 47 33 0 2 10 11 26 25 49 28 23 42 27 21 50 44 22 40 39 37 9 32 24 41 18 14 51 8 7 16 17 35 29 12 38 13 48 34 1 5 6 36 4 19 20 >
163,1,66.4438,4069,<3 55 15 52 54 53 43 45 30 46 31 47 33 0 2 10 11 26 25 49 44 23 42 27 21 50 28 22 40 39 37 9 32 24 41 18 14 51 8 7 35 17 16 29 12 38 13 48 34 1 5 6 36 4 19 20 >
163,1,66.4438,4063,<3 55 15 52 54 53 43 45 30 46 31 47 33 0 2 10 11 26 23 49 44 25 42 27 21 50 28 22 40 39 37 9 32 24 41 18 14 51 8 7 35 4 16 29 12 38 13 48 34 1 5 6 36 17 19 20 >
177,1,61.9409,4013,<31 46 3 48 33 53 43 30 21 50 45 29 27 26 2 18 19 38 11 4 8 35 5 6 9 10 17 23 20 42 24 44 28 49 52 15 14 16 0 39 7 51 40 22 41 54 55 34 13 25 47 1 12 32 36 37 >
180,1,61.0165,4010,<49 31 53 43 44 45 30 48 1 26 21 20 38 29 55 34 46 13 10 11 36 8 9 16 15 14 0 3 37 7 35 51 27 28 40 19 39 32 4 5 6 41 50 54 24 23 25 42 22 18 12 33 2 17 52 47 >
180,1,61.0165,4005,<49 31 43 53 44 45 30 48 1 26 21 20 38 29 55 34 46 13 10 11 36 8 9 16 15 14 0 3 37 7 35 51 27 28 40 19 39 32 4 5 6 41 50 54 23 24 25 42 22 18 12 33 2 17 52 47 >
180,1,61.0165,3981,<49 31 43 53 44 45 30 48 1 26 21 20 38 29 55 34 46 7 10 11 36 8 9 16 15 14 0 3 37 13 35 51 27 28 40 19 39 32 4 5 6 41 50 54 23 24 25 42 22 18 12 33 2 17 52 47 >
181,1,60.7114,3922,<46 29 25 41 50 24 49 55 31 6 36 37 33 26 0 2 14 13 35 9 28 22 23 45 44 30 48 4 51 32 10 11 39 38 19 40 20 18 42 21 54 52 17 16 27 43 53 34 3 7 15 47 8 5 1 12 >
181,1,60.7114,3895,<46 29 25 41 50 24 49 55 31 6 36 37 33 26 0 2 14 13 35 9 28 22 23 45 44 30 48 4 32 51 10 11 39 38 19 40 20 18 42 21 54 52 17 16 27 43 53 34 3 7 15 47 8 5 1 12 >
182,1,60.4078,3876,<3 5 43 30 46 29 26 10 36 6 38 7 37 9 11 52 17 42 24 50 23 21 22 41 54 28 53 49 0 34 2 33 55 1 13 35 19 40 18 39 8 4 32 51 12 45 16 14 27 44 48 47 31 15 25 20 >
182,1,60.4078,3840,<3 4 43 30 0 29 45 10 36 6 8 7 37 9 11 52 17 42 24 50 23 21 22 41 54 28 53 49 46 34 2 33 55 1 13 35 19 20 18 39 38 5 32 51 12 26 16 14 27 44 48 47 31 15 25 40 >
182,1,60.4078,3799,<3 4 43 30 0 29 45 10 51 6 8 7 37 9 11 52 17 42 24 50 23 21 22 41 54 28 53 49 46 34 2 33 55 1 13 35 19 20 18 39 38 5 32 36 12 26 16 14 27 44 48 47 31 15 25 40 >
182,1,60.4078,3784,<3 4 43 30 0 29 45 10 51 6 8 7 37 9 11 52 17 42 24 50 23 21 22 41 54 28 53 49 46 34 2 33 55 1 13 35 19 20 18 39 38 5 32 36 12 16 26 14 27 44 48 47 31 15 25 40 >
182,1,60.4078,3735,<3 4 43 30 0 29 49 10 13 6 8 7 37 9 11 52 17 42 24 50 23 21 22 41 54 28 53 45 46 34 2 33 55 1 51 35 19 20 18 39 38 5 32 36 12 16 26 14 27 44 48 47 31 15 25 40 >
206,1,53.5608,3717,<46 2 55 35 47 1 3 6 48 11 38 39 9 10 12 51 8 7 5 13 4 32 36 20 21 43 44 53 28 37 14 16 15 17 26 25 22 41 23 54 45 31 52 33 24 19 18 40 50 27 42 29 49 30 34 0 >
206,1,53.5608,3680,<46 2 55 35 47 31 3 6 48 11 38 39 9 10 12 51 8 7 5 13 4 32 36 20 21 43 44 53 28 37 14 16 15 17 26 25 22 41 23 54 45 1 52 33 24 19 18 40 50 27 42 29 49 30 34 0 >
211,1,52.2351,3675,<7 6 4 15 54 27 23 50 25 40 41 21 18 22 19 38 10 12 14 52 24 20 39 32 8 5 47 34 2 31 44 49 53 43 45 30 17 37 36 9 55 46 26 3 28 29 16 0 33 48 1 13 35 51 11 42 >
211,1,52.2351,3664,<7 6 4 15 54 27 23 50 25 40 41 21 18 22 19 38 10 12 14 52 24 20 39 32 8 5 47 34 2 31 44 49 53 43 45 30 17 37 36 9 33 46 26 3 28 29 16 0 55 48 1 13 35 51 11 42 >
211,1,52.2351,3610,<1 6 4 7 18 27 23 50 22 40 41 21 54 25 20 38 39 10 14 52 24 19 12 32 8 5 47 34 2 26 44 28 53 43 45 30 48 51 36 9 33 46 31 3 49 29 16 0 55 17 15 13 35 37 11 42 >
211,1,52.2351,3588,<1 6 4 7 52 27 23 50 22 40 41 21 54 25 20 38 39 10 14 18 24 19 51 32 8 5 47 34 2 26 44 28 53 43 45 30 48 37 36 9 33 46 31 3 49 29 16 0 55 17 15 13 35 12 11 42 >
212,1,51.9739,3563,<46 55 34 31 25 24 29 27 54 17 33 52 26 42 30 2 39 38 14 13 4 6 5 48 1 3 15 50 20 49 44 28 53 43 45 0 47 16 12 9 32 37 36 10 8 35 7 51 21 23 22 40 18 11 19 41 >
229,1,47.7285,3558,<47 31 44 29 3 2 34 1 15 16 0 20 6 5 13 35 4 36 8 51 39 9 40 19 18 11 12 33 26 27 14 52 17 25 24 42 54 49 43 22 41 23 21 50 53 28 30 46 45 55 48 38 37 10 32 7 >
229,1,47.7285,3555,<47 31 44 29 3 2 34 1 15 16 0 20 6 5 13 35 4 36 8 51 39 37 40 19 18 11 12 33 26 27 14 52 17 25 24 42 54 49 43 22 41 23 21 50 53 28 30 46 45 55 48 38 9 10 32 7 >
229,1,47.7285,3418,<47 31 44 55 3 2 34 1 15 16 0 48 6 5 13 35 4 36 8 51 39 9 40 19 18 11 12 33 26 27 14 52 17 25 24 42 54 49 43 22 21 23 41 50 53 28 30 46 45 29 20 38 37 10 32 7 >
229,1,47.7285,3378,<47 31 44 55 0 2 34 1 15 16 3 48 6 5 13 35 4 36 8 51 39 9 40 19 18 11 12 14 26 27 33 52 17 25 24 42 54 49 43 22 21 23 41 50 53 28 30 46 45 29 20 38 37 10 32 7 >
229,1,47.7285,3367,<47 31 44 55 0 2 34 1 15 16 48 3 6 5 13 35 4 36 8 51 39 9 40 19 18 11 12 14 26 27 33 52 17 25 24 42 54 49 43 22 21 23 41 50 53 28 30 46 45 29 20 38 37 10 32 7 >
256,2,41.687,3340,<48 46 54 43 13 35 51 17 45 30 29 55 3 33 2 42 21 24 27 49 53 44 28 26 52 25 19 41 50 20 22 40 23 18 7 4 36 9 32 8 10 37 0 34 31 47 5 6 1 15 16 12 14 39 38 11 >
263,2,40.2497,3323,<3 7 36 10 8 51 55 48 1 31 47 46 0 33 2 26 27 29 18 19 20 40 39 11 41 22 42 23 54 49 45 28 53 43 16 17 52 12 15 38 13 6 5 37 35 32 9 14 21 50 25 24 44 30 34 4 >
263,2,40.2497,3291,<3 7 36 10 51 37 55 48 1 31 47 46 0 33 2 26 27 29 18 19 20 40 39 11 41 22 42 23 54 44 45 28 53 43 16 12 17 15 52 38 13 6 5 8 35 32 9 14 21 50 25 24 49 30 34 4 >
263,2,40.2497,3290,<3 6 4 10 36 51 55 48 31 5 47 1 0 33 2 26 25 27 18 19 20 40 39 11 41 22 50 23 54 45 44 28 53 43 14 52 16 15 12 38 13 8 7 9 32 35 37 17 21 49 29 24 42 30 34 46 >
263,2,40.2497,3284,<3 6 4 10 36 51 55 48 31 5 47 1 0 33 2 26 27 25 18 19 20 40 39 11 41 22 50 23 54 45 44 28 53 43 14 52 16 15 12 38 13 8 7 9 32 35 37 17 21 49 29 24 42 30 34 46 >
263,2,40.2497,3279,<3 6 4 10 32 51 55 48 31 5 47 1 0 33 2 26 27 25 18 19 20 40 39 11 41 22 50 23 54 45 44 28 53 43 14 52 16 15 12 38 13 8 7 9 36 35 37 17 21 49 29 24 42 30 34 46 >
271,2,38.6676,3261,<55 15 16 17 25 21 23 54 27 49 29 1 26 0 42 18 40 39 20 19 32 5 48 3 4 6 47 28 43 52 33 34 31 24 22 41 50 44 53 45 30 46 7 8 9 37 10 51 38 11 36 12 14 2 13 35 >
271,2,38.6676,3236,<55 15 16 17 25 21 23 54 27 49 29 26 1 0 42 18 40 39 20 19 32 5 48 3 4 6 47 28 43 52 33 34 31 24 22 41 50 44 53 45 30 46 7 8 9 37 10 51 38 11 36 12 14 2 13 35 >
291,2,34.9791,3200,<48 55 31 3 16 17 25 54 27 30 0 33 1 34 2 14 51 8 39 38 4 11 12 21 23 49 26 52 15 35 5 47 53 43 45 44 28 29 46 24 42 50 19 20 41 22 40 18 32 7 37 9 36 10 13 6 >
291,2,34.9791,3153,<48 55 31 3 17 16 25 21 27 30 0 33 1 34 2 14 51 7 4 38 39 11 12 54 23 49 46 52 15 6 5 47 53 43 45 44 28 29 26 24 42 50 22 20 41 19 40 18 32 8 9 37 36 10 13 35 >
291,2,34.9791,3116,<48 55 31 3 14 33 25 21 27 16 0 46 34 1 2 17 35 4 7 38 10 15 52 23 54 49 30 18 13 6 5 47 53 43 45 44 28 29 26 24 42 50 22 20 41 19 40 39 32 8 9 37 36 11 12 51 >
297,2,33.9428,3113,<39 37 36 13 35 6 10 0 1 2 55 46 29 26 17 51 8 4 7 32 9 11 19 18 12 15 14 38 33 34 16 52 27 23 30 31 3 48 25 42 40 41 21 22 20 50 24 54 49 43 28 53 44 45 47 5 >
297,2,33.9428,3069,<39 37 36 13 35 6 10 0 1 2 55 46 29 26 38 51 8 4 7 32 9 11 19 18 12 15 14 17 33 34 16 52 27 23 30 31 3 48 25 42 40 41 21 22 20 50 24 54 49 43 28 53 44 45 47 5 >
298,2,33.7731,3068,<39 37 36 13 4 6 10 0 1 2 55 46 29 26 12 15 8 35 7 32 9 11 19 18 38 51 14 17 33 34 48 16 27 23 30 31 3 52 25 42 40 41 21 22 20 50 24 54 49 43 28 53 44 45 47 5 >
301,2,33.269,3000,<55 34 47 3 5 4 13 11 12 24 42 27 30 48 36 9 26 52 14 32 8 7 35 6 10 37 38 18 39 51 0 33 2 29 31 46 1 16 15 17 25 20 40 19 21 22 41 50 49 45 53 44 28 23 54 43 >
301,2,33.269,2999,<55 34 47 3 5 4 14 11 12 24 42 27 30 48 36 9 26 52 13 32 8 7 35 6 10 37 38 18 39 51 0 33 2 29 31 46 1 16 15 17 25 20 40 19 21 22 41 50 49 45 53 44 28 23 54 43 >
301,2,33.269,2971,<55 34 47 3 5 4 14 10 12 24 42 27 30 48 36 9 26 52 13 32 8 7 35 6 11 37 38 18 39 51 0 33 2 29 31 46 1 16 15 17 25 20 40 19 21 22 41 50 49 45 53 44 28 23 54 43 >
308,2,32.1219,2966,<3 48 46 55 54 27 44 53 28 45 41 22 40 18 32 13 35 4 6 5 47 31 34 33 2 38 14 17 52 51 10 11 9 36 8 7 26 0 1 12 15 16 25 24 42 23 49 43 30 29 21 50 20 19 39 37 >
308,2,32.1219,2909,<3 48 46 55 54 27 44 53 28 45 41 22 40 18 32 13 35 4 6 5 47 31 34 1 2 38 14 17 52 51 10 11 7 36 8 9 26 0 33 12 15 16 25 24 42 23 49 43 30 29 21 50 20 19 39 37 >
308,2,32.1219,2898,<3 48 31 55 54 27 44 53 28 45 41 22 40 18 32 13 35 4 6 5 47 46 34 1 2 38 12 17 52 51 10 11 7 36 8 9 26 0 33 14 15 16 25 24 42 23 49 43 30 29 21 50 20 19 39 37 >
308,2,32.1219,2826,<3 48 31 55 54 27 44 53 28 43 41 22 40 18 32 13 35 4 6 5 47 46 34 1 2 38 12 16 52 51 10 11 7 36 8 9 26 0 33 17 15 14 25 24 42 23 49 45 30 29 21 50 20 19 39 37 >
308,2,32.1219,2810,<3 48 31 55 29 43 44 28 53 54 41 22 20 18 32 8 36 9 6 5 47 46 34 1 2 15 16 17 52 51 10 11 7 35 13 4 26 0 33 12 38 14 25 24 42 23 49 45 30 27 50 21 40 19 39 37 >
308,2,32.1219,2803,<3 48 55 31 29 43 44 28 53 54 41 22 20 18 32 8 36 9 6 5 47 46 34 1 2 16 15 17 52 51 10 35 7 37 13 4 26 0 33 12 38 14 25 24 42 21 49 45 30 27 50 23 40 19 39 11 >
309,2,31.9613,2722,<34 2 46 31 48 3 44 28 53 43 30 23 40 18 37 8 36 4 6 5 47 45 55 1 52 0 33 14 15 16 17 12 10 11 13 35 51 7 32 9 26 49 29 24 54 27 25 42 21 22 41 50 20 19 39 38 >
309,2,31.9613,2721,<34 2 46 31 48 3 44 28 53 43 30 23 40 20 37 8 36 4 6 5 47 45 55 1 52 0 33 14 15 16 17 12 10 11 13 35 51 7 32 9 26 49 29 24 54 27 25 42 21 22 41 50 18 19 39 38 >
309,2,31.9613,2694,<55 2 46 31 48 3 44 28 53 43 30 23 40 20 37 8 35 4 6 5 47 45 34 1 52 0 33 14 15 16 17 12 10 51 13 36 11 7 32 9 26 49 29 24 54 27 25 42 21 22 41 50 18 19 39 38 >
332,2,28.481,2677,<31 47 5 6 48 3 4 13 35 7 32 8 36 37 9 11 51 10 39 40 22 41 50 42 21 23 54 27 45 46 1 2 0 33 29 52 15 55 34 43 44 28 53 30 49 24 20 38 14 17 16 12 26 25 19 18 >
